Dia,Fecha,DiaSemana,Producto,Cantidad,Venta,Compra,Utilidad
119.0,2021-04-30,Friday,Pinol Aromas Floral 828ml,1.0,18.0,16.07,1.93
119.0,2021-04-30,Friday,Plato Liso Memelero,1.0,15.0,12.25,2.75
119.0,2021-04-30,Friday,Power Mora 1 Lt,3.0,81.0,66.51,14.49
119.0,2021-04-30,Friday,Power Naranja 1lt 317677,1.0,27.0,22.14,4.86
119.0,2021-04-30,Friday,Pure De Tomate Del Fuerte 345g,2.0,18.0,15.9,2.1
119.0,2021-04-30,Friday,Queso Crema La Escondida 250g,3.0,36.0,25.380000000000003,10.620000000000001
119.0,2021-04-30,Friday,Queso De Hebra,4.0,367.0,318.49,48.51
119.0,2021-04-30,Friday,Queso Fresco,0.95,75.0,62.52,12.48
119.0,2021-04-30,Friday,RECARGAS XTREME (MULTICEL-MINISUPER),1530.0,1530.0,1453.5,76.5
119.0,2021-04-30,Friday,Rancheritos 60g El Mero Mero,1.0,11.0,8.56,2.44
119.0,2021-04-30,Friday,Rebanadas Bimbo,1.0,5.0,4.08,0.92
119.0,2021-04-30,Friday,Ruffles Queso 50g,2.0,24.0,20.54,3.46
119.0,2021-04-30,Friday,Ruffles Sal Original 50gr,1.0,12.0,10.27,1.73
119.0,2021-04-30,Friday,SPONCH 120G,1.0,15.0,12.6,2.4
119.0,2021-04-30,Friday,Saba Buenas Noches Ext.Largas Alas,1.0,23.0,19.35,3.65
119.0,2021-04-30,Friday,Sabritas Adobadas 42gm,2.0,24.0,20.54,3.46
119.0,2021-04-30,Friday,Sabritas Flamin Hot 42gm,1.0,12.0,10.27,1.73
119.0,2021-04-30,Friday,Saladita 186GM,1.0,14.0,12.03,1.97
119.0,2021-04-30,Friday,Salchijocho Pavo Any Agranel,0.69,24.01,16.77,7.24
119.0,2021-04-30,Friday,Sangria 400 Ml 3540,1.0,8.0,7.0,1.0
119.0,2021-04-30,Friday,Sedalmerck Max Par,1.0,12.0,6.34,5.66
119.0,2021-04-30,Friday,Senzao Guarana 600ml 8330,2.0,26.0,20.96,5.04
119.0,2021-04-30,Friday,Servicio Domicilio,4.0,16.0,0.0,16.0
119.0,2021-04-30,Friday,Sidral Mundet 600ml,1.0,13.0,10.51,2.49
119.0,2021-04-30,Friday,Sidral Mundet Manzana-Durazno 2L,1.0,20.0,16.23,3.77
119.0,2021-04-30,Friday,Sobre De Plastico T/Oficio,1.0,17.0,12.27,4.73
119.0,2021-04-30,Friday,Sprite 400ml,1.0,8.0,6.31,1.69
119.0,2021-04-30,Friday,Suavelastic Individual Jumbo Etapa5,1.0,5.5,4.17,1.33
119.0,2021-04-30,Friday,Tabcin Active X Par Morada,1.0,12.0,8.11,3.89
119.0,2021-04-30,Friday,Tang De Fresa 25g,2.0,10.0,6.52,3.48
119.0,2021-04-30,Friday,Tang De Naranja 25gm,2.0,10.0,6.62,3.38
119.0,2021-04-30,Friday,Tang De Uva 25g,1.0,5.0,3.33,1.67
119.0,2021-04-30,Friday,Tortillina Del Hogar 220g,2.0,20.0,16.0,4.0
119.0,2021-04-30,Friday,Trident General,2.0,4.0,2.94,1.06
119.0,2021-04-30,Friday,Trident Sabor Fresa 13.5g,1.0,6.0,3.78,2.22
119.0,2021-04-30,Friday,TrikiTrakes Bites 5p,1.0,10.0,8.4,1.6
119.0,2021-04-30,Friday,Trikitrakes 85g,1.0,12.0,8.31,3.69
119.0,2021-04-30,Friday,Valle Pulpy De Mango,1.0,12.0,10.83,1.17
119.0,2021-04-30,Friday,Vela Cumpleaño #3,1.0,20.0,9.67,10.33
119.0,2021-04-30,Friday,Veladora Virgen de Juquila,2.0,15.0,11.56,3.44
119.0,2021-04-30,Friday,Vick Vaporub 12g,1.0,19.0,15.62,3.38
119.0,2021-04-30,Friday,Wapas Queso A solo$10 42gr,2.0,20.0,16.8,3.2
119.0,2021-04-30,Friday,XL-3 Extra Gripa y tos Par,1.0,9.0,6.18,2.82
119.0,2021-04-30,Friday,Yoghurt Disfruta Fresa 307g 9442,1.0,17.0,13.2,3.8
119.0,2021-04-30,Friday,Yoghurt Yoplait Durazno 330gr 9261,1.0,14.0,11.3,2.7
119.0,2021-04-30,Friday,Yoghurt Yoplait Fresa 330g 9112,1.0,14.0,10.21,3.79
119.0,2021-04-30,Friday,Yoghurt yoplait Fresa 242gr 9216,2.0,22.0,16.58,5.42
119.0,2021-04-30,Friday,Yogurth Yoplait Fresa 470gr 9757,1.0,19.0,15.2,3.8
119.0,2021-04-30,Friday,Yoplait Licuado De Fresa 470gm 9534,1.0,21.0,16.78,4.22
119.0,2021-04-30,Friday,Zote Rosa 200g,1.0,8.5,7.14,1.36
119.0,2021-04-30,Friday,galleta oreo 45.6g,1.0,6.0,4.78,1.22
120.0,2021-05-01,Saturday,7up 3L,2.0,64.0,53.72,10.28
120.0,2021-05-01,Saturday,AZUCAR 500GR,1.0,9.5,8.39,1.11
120.0,2021-05-01,Saturday,Aceite Olivo 60ml,1.0,11.0,8.45,2.55
120.0,2021-05-01,Saturday,Achiote La Anita 110gr,1.0,10.5,8.77,1.73
120.0,2021-05-01,Saturday,Agua Ciel  Mineralizada 600ml 308248,2.0,24.0,15.4,8.6
120.0,2021-05-01,Saturday,Agua Ciel 1.5 Lts 4721,1.0,14.0,9.25,4.75
120.0,2021-05-01,Saturday,Agua Ciel Mineralizada 2 Lts 305742,1.0,22.0,14.96,7.04
120.0,2021-05-01,Saturday,Amper Power Blue 473ml,1.0,15.0,12.0,3.0
120.0,2021-05-01,Saturday,Aspirina Efervescente C/U,3.0,12.0,7.83,4.17
120.0,2021-05-01,Saturday,Azucar 1 Kg,2.0,38.0,33.58,4.42
120.0,2021-05-01,Saturday,Bolsa Basura Grande 1pza,1.0,6.0,2.91,3.09
120.0,2021-05-01,Saturday,Bolsa Natural 25x35 Para2kg,0.5,33.0,20.84,12.16
120.0,2021-05-01,Saturday,Bubbaloo General  1.00,3.0,3.0,1.92,1.08
120.0,2021-05-01,Saturday,CIGARRO MARLBORO ROJO LARGO PAQ 20PZ,1.0,71.0,62.9,8.1
120.0,2021-05-01,Saturday,CIGARRO MARLBORO RUBI LARGO 20PZ,1.0,71.0,62.9,8.1
120.0,2021-05-01,Saturday,CIGARROS MARLBORO ROJO CORTOS 20PZ,1.0,71.0,62.9,8.1
120.0,2021-05-01,Saturday,COCA COLA 2.5LT RET PAQ 8PZ,3.0,600.0,592.95,7.050000000000001
120.0,2021-05-01,Saturday,COCA COLA 600ML PAQ 12PZA,2.0,296.0,283.68,12.32
120.0,2021-05-01,Saturday,COCA RETORNABLE 3LTS PAQ 6PZA,4.0,720.0,701.4100000000001,18.59
120.0,2021-05-01,Saturday,Cacahuates Karate Japones 133g,1.0,15.0,12.75,2.25
120.0,2021-05-01,Saturday,Cartulina Azul 1pza,1.0,4.0,2.0,2.0
120.0,2021-05-01,Saturday,Cerillo Clasico Individual,3.0,9.0,4.26,4.74
120.0,2021-05-01,Saturday,Cerillo Flama Grande,2.0,12.0,9.14,2.86
120.0,2021-05-01,Saturday,Cheetos Bolita Hornedo 25g,1.0,10.0,8.33,1.67
120.0,2021-05-01,Saturday,Cheetos Flamin Hot 52gr,2.0,20.0,16.86,3.14
120.0,2021-05-01,Saturday,Cheetos Torcido Naranja 52g,1.0,10.0,8.51,1.49
120.0,2021-05-01,Saturday,Chicle General,3.0,3.0,1.74,1.26
120.0,2021-05-01,Saturday,Chile Chipotles Costeña 105g,1.0,11.0,8.32,2.68
120.0,2021-05-01,Saturday,Chipotles Barcel 52g,1.0,11.0,8.4,2.6
120.0,2021-05-01,Saturday,Cigarro Marlboro Individual 1Pza,2.0,12.0,6.28,5.72
120.0,2021-05-01,Saturday,Clarasol 1 Litro,1.0,9.0,7.76,1.24
120.0,2021-05-01,Saturday,Coca 1 Litro 302451,1.0,20.0,17.38,2.62
120.0,2021-05-01,Saturday,Coca Cola 250ml Plastico,4.0,32.0,28.44,3.56
120.0,2021-05-01,Saturday,Coca Cola 600ml,4.0,56.0,47.28,8.72
120.0,2021-05-01,Saturday,Coca Cola Vidrio 1 1/4,2.0,38.0,33.38,4.62
120.0,2021-05-01,Saturday,Coca Desechable 2.5 lts,1.0,36.0,31.16,4.84
120.0,2021-05-01,Saturday,Coca Retornable 2.5 Lts,4.0,112.0,98.84,13.16
120.0,2021-05-01,Saturday,Coca Retornable 3LTS 3068,4.0,132.0,117.36,14.64
120.0,2021-05-01,Saturday,Coca cola 500 ml,1.0,13.0,11.31,1.69
120.0,2021-05-01,Saturday,Codito Numero 2,2.0,12.0,10.26,1.74
120.0,2021-05-01,Saturday,Colgate Maxima Prot 75ml,2.0,40.0,32.44,7.56
120.0,2021-05-01,Saturday,Cremax Chocolate 213g,2.0,44.0,37.26,6.74
120.0,2021-05-01,Saturday,Cremax Fresa de Nieve 213g 121400,1.0,22.0,18.63,3.37
120.0,2021-05-01,Saturday,Crossantines 32g,1.0,5.0,4.1,0.9
120.0,2021-05-01,Saturday,Crujitos Queso Chile,2.0,20.0,17.12,2.88
120.0,2021-05-01,Saturday,Curita Adheciba $2.00 Par,5.0,12.5,3.2,9.3
120.0,2021-05-01,Saturday,Donitas y Chechitos Surtidas 1pza,3.0,3.0,2.2199999999999998,0.78
120.0,2021-05-01,Saturday,Doritos 3D Nacho 45gr,1.0,12.0,9.42,2.58
120.0,2021-05-01,Saturday,Doritos Flamin Hot 62gm,1.0,11.0,9.42,1.58
120.0,2021-05-01,Saturday,Electrolit Coco 625ml,1.0,20.0,15.17,4.83
120.0,2021-05-01,Saturday,Electrolit Fresa 625 Ml,1.0,20.0,15.17,4.83
120.0,2021-05-01,Saturday,Electrolit Mora Azul 625ml,1.0,20.0,15.17,4.83
120.0,2021-05-01,Saturday,Electrolit Naranja 625ml,1.0,20.0,15.17,4.83
120.0,2021-05-01,Saturday,Electrolit Uva 625 Ml,1.0,20.0,15.17,4.83
120.0,2021-05-01,Saturday,Envios De Recargas,15.0,15.0,0.0,15.0
120.0,2021-05-01,Saturday,Epura 1.5 lt,1.0,13.0,7.55,5.45
120.0,2021-05-01,Saturday,Epura Garrafon 20 Lts,3.0,99.0,90.0,9.0
120.0,2021-05-01,Saturday,FLANAX 550 C/Uno,1.0,15.0,10.86,4.14
120.0,2021-05-01,Saturday,Fabuloso Lavanda 1lit,1.0,22.0,19.01,2.99
120.0,2021-05-01,Saturday,Fresca 600ml,1.0,13.0,10.5,2.5
120.0,2021-05-01,Saturday,Fresca Jumbo 3lts,1.0,33.0,26.72,6.28
120.0,2021-05-01,Saturday,Frutsi Manzana 250ml,1.0,8.0,6.12,1.88
120.0,2021-05-01,Saturday,Frutsi Uva 250ml,1.0,8.0,4.24,3.76
120.0,2021-05-01,Saturday,Gansito Tradicional 1p 50g,1.0,12.0,9.7,2.3
120.0,2021-05-01,Saturday,Gatorade Ponche Frutas 500ml,1.0,19.0,15.89,3.11
120.0,2021-05-01,Saturday,HUEVO CRIO 1/2 CONO,3.0,96.0,87.72,8.28
120.0,2021-05-01,Saturday,HUEVO CRIO CONO 30PZ,2.0,124.0,116.94,7.06
120.0,2021-05-01,Saturday,Head Shoulders Sobre Limpieza Renovadora 10ml,1.0,2.5,1.71,0.79
120.0,2021-05-01,Saturday,Huevo Crio Individual 1pza,17.0,42.5,33.15,9.35
120.0,2021-05-01,Saturday,Importe Botella,1.0,10.0,9.9,0.1
120.0,2021-05-01,Saturday,JARRITO SURTIDO 3LT PAQ 8PZ,1.0,202.0,176.05,25.95
120.0,2021-05-01,Saturday,Jamon Rebanado Suly 1kg,0.56,30.0,24.32,5.68
120.0,2021-05-01,Saturday,Jarrito 3lts Sabores Surtidos,4.0,112.0,87.08,24.92
120.0,2021-05-01,Saturday,Jarrito Piña 2lt,1.0,21.0,17.38,3.62
120.0,2021-05-01,Saturday,Jumex Fresh 3lt,1.0,29.0,24.13,4.87
120.0,2021-05-01,Saturday,Kola Loka,1.0,22.0,16.68,5.32
120.0,2021-05-01,Saturday,Leche Nito Bebida Chocolate 236G,1.0,11.0,8.2,2.8
120.0,2021-05-01,Saturday,Maizena 95g Blanca,1.0,10.0,8.5,1.5
120.0,2021-05-01,Saturday,Mantecadas Chispas de Chocolate 190g,1.0,20.0,16.41,3.59
120.0,2021-05-01,Saturday,Mantequilla La Villita 360gr 8215,1.0,10.0,7.49,2.51
120.0,2021-05-01,Saturday,Mantequilla Primavera Barra,2.0,28.0,22.98,5.02
120.0,2021-05-01,Saturday,Maria Gamesa,1.0,9.5,7.73,1.77
120.0,2021-05-01,Saturday,Mediacrema Lala 250g,3.0,36.0,28.049999999999997,7.949999999999999
120.0,2021-05-01,Saturday,Mini Marias Gamesa 70g,1.0,9.0,8.48,0.52
120.0,2021-05-01,Saturday,Mirinda 3lts,1.0,32.0,27.0,5.0
120.0,2021-05-01,Saturday,Mirinda Naranja 600ml,1.0,13.0,10.17,2.83
120.0,2021-05-01,Saturday,Monster Energy 473ml,1.0,30.0,26.83,3.17
120.0,2021-05-01,Saturday,Nectar Valle De Durazno 1 Lt 333851,1.0,22.0,18.25,3.75
120.0,2021-05-01,Saturday,Nectar Valle Durazno Minibrick250ml,1.0,8.0,6.18,1.82
120.0,2021-05-01,Saturday,Nescafe Dolca Sobre 10g,1.0,6.0,4.78,1.22
120.0,2021-05-01,Saturday,PEPSI 3LTS PAQ 8PZ,2.0,424.0,397.0,27.0
120.0,2021-05-01,Saturday,PEPSI 600ML PAQ 12PZ,1.0,135.0,128.29,6.71
120.0,2021-05-01,Saturday,Paketaxo Flamin Hot Pasumecha 70g,1.0,12.0,10.2,1.8
120.0,2021-05-01,Saturday,Pan Molido Bimbo Clasico 210g,1.0,18.0,14.76,3.24
120.0,2021-05-01,Saturday,Pancrema 151g,2.0,20.0,17.28,2.72
120.0,2021-05-01,Saturday,Patrona 1 Litro,1.0,34.0,30.41,3.59
120.0,2021-05-01,Saturday,Patrona 500 ml,1.0,17.5,15.41,2.09
120.0,2021-05-01,Saturday,Pepsi 1.5Lt,1.0,19.0,14.53,4.47
120.0,2021-05-01,Saturday,Pepsi 2.5 Lt,2.0,56.0,48.26,7.74
120.0,2021-05-01,Saturday,Pepsi 295ml Lata,1.0,10.0,6.92,3.08
120.0,2021-05-01,Saturday,Pepsi 2Lt,1.0,24.0,19.13,4.87
120.0,2021-05-01,Saturday,Pepsi 400 Ml,2.0,16.0,14.0,2.0
120.0,2021-05-01,Saturday,Pepsi Black 355ml,1.0,6.0,4.38,1.62
120.0,2021-05-01,Saturday,Pepsi Jumbo 3Lt,5.0,160.0,123.75,36.25
120.0,2021-05-01,Saturday,Queso Crema La Escondida 250g,2.0,20.0,16.3,3.7
120.0,2021-05-01,Saturday,Queso De Hebra,1.72,158.0,135.74,22.26
120.0,2021-05-01,Saturday,Queso Fresco,2.01,160.0,132.1,27.900000000000002
120.0,2021-05-01,Saturday,RECARGAS XTREME (MULTICEL-MINISUPER),920.0,920.0,874.0,46.0
120.0,2021-05-01,Saturday,Raid Casa Y Jardin 400ml,1.0,60.0,58.08,1.92
120.0,2021-05-01,Saturday,Recargas TMAC,15.0,15.0,14.25,0.75
120.0,2021-05-01,Saturday,Rico Pollo 3cubos,1.0,5.0,3.5,1.5
120.0,2021-05-01,Saturday,Ruffles Mega Crunch Jalapeño 50g,1.0,12.0,10.27,1.73
120.0,2021-05-01,Saturday,Ruffles Sal Original 50gr,2.0,24.0,20.54,3.46
120.0,2021-05-01,Saturday,Saba Protectores Manzanilla 14pzas,1.0,12.0,9.65,2.35
120.0,2021-05-01,Saturday,Sabritas Sal Original 42g,2.0,24.0,20.54,3.46
120.0,2021-05-01,Saturday,Sal De Uvas Picot 1 Sobre,3.0,12.0,7.17,4.83
120.0,2021-05-01,Saturday,Salsa Catsup 225g,1.0,9.5,8.28,1.22
120.0,2021-05-01,Saturday,Sangria 3Lt,1.0,32.0,27.17,4.83
120.0,2021-05-01,Saturday,Sangria 400 Ml 3540,1.0,8.0,7.0,1.0
120.0,2021-05-01,Saturday,Senzao Guarana 600ml 8330,1.0,13.0,10.49,2.51
120.0,2021-05-01,Saturday,Servicio Domicilio,4.0,16.0,0.0,16.0
120.0,2021-05-01,Saturday,Servitoallas Vogue 1pza,1.0,13.0,8.03,4.97
120.0,2021-05-01,Saturday,Sidral Mundet Manzana-Durazno 2L,1.0,20.0,16.23,3.77
120.0,2021-05-01,Saturday,Sopa Nissin Camaron Picante,1.0,8.0,6.6,1.4
120.0,2021-05-01,Saturday,Sopa Nissin camaron C/Habanero,1.0,8.0,6.55,1.45
120.0,2021-05-01,Saturday,Tang De Naranja 25gm,1.0,5.0,3.31,1.69
120.0,2021-05-01,Saturday,Tapa Unisel Vaso Termico 2lt C/10pzas,1.0,16.0,13.0,3.0
120.0,2021-05-01,Saturday,Tapa Vaso Termico 1lt Y 1/2lt 13.50,1.0,20.0,11.5,8.5
120.0,2021-05-01,Saturday,Tortillina Del Hogar 220g,1.0,10.0,8.0,2.0
120.0,2021-05-01,Saturday,Tostachos Queso Jalapeño A Solo $10 77gr,1.0,11.0,8.4,2.6
120.0,2021-05-01,Saturday,Tostitos Salsa Verde 70g,1.0,11.0,9.42,1.58
120.0,2021-05-01,Saturday,VASO #8 PLASTICO REYMA PAQ 50PZA,1.0,25.0,16.75,8.25
120.0,2021-05-01,Saturday,VOGUE 400HJ PAQ 4PZAS,1.0,26.0,19.38,6.62
120.0,2021-05-01,Saturday,Vaso Individual #8 1pza,28.0,28.0,8.4,19.6
120.0,2021-05-01,Saturday,Vaso Termico Unicel 1Lt Convermex,1.0,22.0,18.02,3.98
120.0,2021-05-01,Saturday,Vaso Termico Unicel 2lt C/10pzas,1.0,16.5,13.51,2.99
120.0,2021-05-01,Saturday,Vaso Termico Unisel 1/2 Lt,1.0,19.0,15.19,3.81
120.0,2021-05-01,Saturday,Vogue Higienico De Rollo Ind,1.0,7.0,5.62,1.38
120.0,2021-05-01,Saturday,Yoghurt Yoplait Fresa 330g 9112,1.0,14.0,10.21,3.79
120.0,2021-05-01,Saturday,Yoghurt Yoplait Piña Coco 330gr 9111,1.0,14.0,11.3,2.7
120.0,2021-05-01,Saturday,Yoghurt Yoplait Vaso 450gr 9095,1.0,19.0,15.5,3.5
120.0,2021-05-01,Saturday,Yoghurt yoplait Fresa 242gr 9216,2.0,22.0,16.58,5.42
121.0,2021-05-02,Sunday,7Up 600ml 2558,1.0,13.0,9.04,3.96
121.0,2021-05-02,Sunday,AZUCAR 500GR,1.0,9.5,8.39,1.11
121.0,2021-05-02,Sunday,Activia Ciruela Pasa 250g,1.0,12.0,7.0,5.0
121.0,2021-05-02,Sunday,Agua Ciel  Mineralizada 600ml 308248,3.0,36.0,23.1,12.899999999999999
121.0,2021-05-02,Sunday,Agua Ciel 1.5 Lts 4721,2.0,28.0,18.5,9.5
121.0,2021-05-02,Sunday,Agua Ciel 1lt 310883,2.0,24.0,16.3,7.7
121.0,2021-05-02,Sunday,Agua Ciel 600ml 307906,1.0,9.0,6.01,2.99
121.0,2021-05-02,Sunday,Agua Ciel Mineralizada 2 Lts 305742,2.0,44.0,29.92,14.08
121.0,2021-05-02,Sunday,Aliviax 550mg C/U,2.0,20.0,14.42,5.58
121.0,2021-05-02,Sunday,Aluminio Tender 10mts,1.0,11.0,8.3,2.7
121.0,2021-05-02,Sunday,Amper Predator 473ml,1.0,15.0,12.0,3.0
121.0,2021-05-02,Sunday,Avena 3 min 250gr,1.0,12.5,10.46,2.04
121.0,2021-05-02,Sunday,Azucar 1 Kg,2.0,38.0,33.58,4.42
121.0,2021-05-02,Sunday,Barrita Fresa 75G,1.0,10.0,8.4,1.6
121.0,2021-05-02,Sunday,Be Light Jamaica 1.5lt,2.0,30.0,28.34,1.66
121.0,2021-05-02,Sunday,Bolsa Basura Grande 1pza,1.0,6.0,2.91,3.09
121.0,2021-05-02,Sunday,Bolsa Basura Mediana 1pza,2.0,6.0,3.76,2.24
121.0,2021-05-02,Sunday,Bubbaloo General  1.00,5.0,5.0,3.2,1.8
121.0,2021-05-02,Sunday,CIGARRO MARLBORO RUBI LARGO 20PZ,1.0,71.0,62.9,8.1
121.0,2021-05-02,Sunday,CIGARROS MARLBORO ROJO CORTOS 20PZ,1.0,71.0,62.9,8.1
121.0,2021-05-02,Sunday,COCA COLA 2.5LT RET PAQ 8PZ,1.0,200.0,194.3,5.7
121.0,2021-05-02,Sunday,COCA RETORNABLE 3LTS PAQ 6PZA,6.0,1080.0,1039.56,40.44
121.0,2021-05-02,Sunday,Carlos V  20g,3.0,24.0,16.83,7.17
121.0,2021-05-02,Sunday,Cepillo Dental Oral B Pro 1pza,1.0,13.0,10.79,2.21
121.0,2021-05-02,Sunday,Cheetos Torcido Naranja 52g,1.0,10.0,8.51,1.49
121.0,2021-05-02,Sunday,Chicle General,11.0,11.0,6.38,4.62
121.0,2021-05-02,Sunday,Chile Chipotles Costeña 105g,2.0,22.0,16.64,5.36
121.0,2021-05-02,Sunday,Chile En Rajas La Costeña 105 Gr,1.0,7.0,5.39,1.61
121.0,2021-05-02,Sunday,Chip Expres Telcel Sin Saldo,1.0,29.0,1.0,28.0
121.0,2021-05-02,Sunday,Chips Fuego 60gr,1.0,15.0,12.6,2.4
121.0,2021-05-02,Sunday,Cigarro Marlboro Individual 1Pza,6.0,36.0,18.84,17.16
121.0,2021-05-02,Sunday,Cinta Transparente Grande,1.0,15.0,8.64,6.36
121.0,2021-05-02,Sunday,Clarasol 1 Litro,1.0,9.0,7.76,1.24
121.0,2021-05-02,Sunday,Clavel Abre Facil 360ml,1.0,16.5,14.82,1.68
121.0,2021-05-02,Sunday,Clorets Plus Sin Azucar 4pza,3.0,6.0,4.74,1.26
121.0,2021-05-02,Sunday,Coca Cola 250ml Plastico,1.0,8.0,7.11,0.89
121.0,2021-05-02,Sunday,Coca Cola 400ml,2.0,18.0,17.54,0.46
121.0,2021-05-02,Sunday,Coca Cola 600ml,5.0,70.0,59.1,10.9
121.0,2021-05-02,Sunday,Coca Desechable 2.5 lts,1.0,36.0,31.16,4.84
121.0,2021-05-02,Sunday,Coca Lata 355ml,1.0,15.0,12.04,2.96
121.0,2021-05-02,Sunday,Coca Retornable 2.5 Lts,3.0,84.0,74.13,9.870000000000001
121.0,2021-05-02,Sunday,Coca Retornable 3LTS 3068,4.0,132.0,117.36,14.64
121.0,2021-05-02,Sunday,Cremax Fresa de Nieve 213g 121400,1.0,22.0,18.63,3.37
121.0,2021-05-02,Sunday,Cremax Vainilla 213g 121600,2.0,44.0,37.26,6.74
121.0,2021-05-02,Sunday,Crujitos Queso Chile,2.0,20.0,17.12,2.88
121.0,2021-05-02,Sunday,Curita Adheciba $2.00 Par,4.0,10.0,2.56,7.44
121.0,2021-05-02,Sunday,Deemint General Varios Sabores,5.0,7.5,4.4,3.1
121.0,2021-05-02,Sunday,Donitas y Chechitos Surtidas 1pza,20.0,20.0,14.8,5.2
121.0,2021-05-02,Sunday,Doritos Nacho 50gr,3.0,33.0,28.259999999999998,4.74
121.0,2021-05-02,Sunday,Doritos Pizzerolas 45g,1.0,11.0,9.42,1.58
121.0,2021-05-02,Sunday,EPURA 5 LTS FRIO,1.0,25.0,15.56,9.44
121.0,2021-05-02,Sunday,Electrolit Coco 625ml,1.0,20.0,15.17,4.83
121.0,2021-05-02,Sunday,Electrolit Uva 625 Ml,3.0,60.0,45.51,14.49
121.0,2021-05-02,Sunday,Encendedor 1pza,2.0,24.0,8.6,15.4
121.0,2021-05-02,Sunday,Ensueño Max Fresco Verano Zero Enjuague 850ml,1.0,21.0,17.87,3.13
121.0,2021-05-02,Sunday,Envios De Recargas,22.0,22.0,0.0,22.0
121.0,2021-05-02,Sunday,Epura 1 lt,4.0,40.0,26.12,13.88
121.0,2021-05-02,Sunday,Epura 1.5 lt,2.0,26.0,15.1,10.9
121.0,2021-05-02,Sunday,FANTA FRESA 3LTS PAQ 4PZ,2.0,234.0,201.84,32.16
121.0,2021-05-02,Sunday,Fanta Fresa 600ml,1.0,13.0,10.54,2.46
121.0,2021-05-02,Sunday,Fanta Naranja 600ml,3.0,39.0,32.76,6.24
121.0,2021-05-02,Sunday,Fibra Aspiral,1.0,5.0,3.62,1.38
121.0,2021-05-02,Sunday,Fibra Scotch Brite Gigante,1.0,17.0,14.1,2.9
121.0,2021-05-02,Sunday,Fresca 600ml,4.0,52.0,42.0,10.0
121.0,2021-05-02,Sunday,Fresca Jumbo 3lts,2.0,66.0,53.44,12.56
121.0,2021-05-02,Sunday,Fritos Con Chorizo 57g,3.0,30.0,25.68,4.32
121.0,2021-05-02,Sunday,Fritos Sal Y Limon 52g,1.0,10.0,8.56,1.44
121.0,2021-05-02,Sunday,Frutsi Manzana 250ml,1.0,8.0,6.12,1.88
121.0,2021-05-02,Sunday,Frutsi Uva 250ml,1.0,8.0,4.24,3.76
121.0,2021-05-02,Sunday,Gatorade Mora Fierce 1 Litro,1.0,28.0,21.0,7.0
121.0,2021-05-02,Sunday,Gatorade uva 500ml,1.0,19.0,15.57,3.43
121.0,2021-05-02,Sunday,Gel Ego Diez 200ml,1.0,13.5,10.35,3.15
121.0,2021-05-02,Sunday,HUEVO CRIO 1/2 CONO,4.0,128.0,116.96,11.04
121.0,2021-05-02,Sunday,HUEVO CRIO CONO 30PZ,8.0,496.0,467.76,28.24
121.0,2021-05-02,Sunday,Head Shoulders Sobre Suave Y Manejanble 10ml,3.0,9.0,5.13,3.87
121.0,2021-05-02,Sunday,Huevo Crio Individual 1pza,29.0,72.5,56.55,15.950000000000001
121.0,2021-05-02,Sunday,Jarrito 3lts Sabores Surtidos,2.0,56.0,43.54,12.46
121.0,2021-05-02,Sunday,Lady Speed Stick Invisible Floral Spray Dama 150ml,1.0,50.0,38.5,11.5
121.0,2021-05-02,Sunday,Lala deslactosada 1lit,2.0,42.0,36.58,5.42
121.0,2021-05-02,Sunday,Leche Hersheys Fresa 236ml 9988,4.0,40.0,33.6,6.4
121.0,2021-05-02,Sunday,Lucas Muecas Mango 4g,1.0,8.0,5.52,2.48
121.0,2021-05-02,Sunday,Mantequilla Primavera Barra,3.0,42.0,34.47,7.529999999999999
121.0,2021-05-02,Sunday,Marcador Permante Negro Baco,1.0,17.0,13.42,3.58
121.0,2021-05-02,Sunday,Mediacrema Lala 250g,1.0,12.0,9.35,2.65
121.0,2021-05-02,Sunday,Mediacrema Lala 500ml,1.0,22.0,18.51,3.49
121.0,2021-05-02,Sunday,Mini Barritas Fresa Tubo 222g,3.0,72.0,57.96,14.04
121.0,2021-05-02,Sunday,Mini Barritas Piña Tubo 222g,1.0,24.0,19.32,4.68
121.0,2021-05-02,Sunday,Mirinda 3lts,1.0,32.0,27.0,5.0
121.0,2021-05-02,Sunday,Monster Energy 473ml,1.0,30.0,26.83,3.17
121.0,2021-05-02,Sunday,NORSUIZA CAJITA 2PZA,1.0,5.0,2.6,2.4
121.0,2021-05-02,Sunday,NUTRILECHE CAJA PAQ 12PZA,1.0,177.0,169.0,8.0
121.0,2021-05-02,Sunday,Naturella Nocturna Alas 8pz,1.0,22.0,18.83,3.17
121.0,2021-05-02,Sunday,Nectar Valle De Durazno 1 Lt 333851,1.0,22.0,18.25,3.75
121.0,2021-05-02,Sunday,Nectar Valle Durazno Cristal 413ml,2.0,28.0,22.4,5.6
121.0,2021-05-02,Sunday,Nectar Valle Durazno Minibrick250ml,1.0,8.0,6.18,1.82
121.0,2021-05-02,Sunday,Nectar Valle Mango Cristal 413ml,1.0,14.0,11.16,2.84
121.0,2021-05-02,Sunday,Nescafe Dolca 80GM,1.0,43.5,37.91,5.59
121.0,2021-05-02,Sunday,Next C/U,2.0,8.0,4.92,3.08
121.0,2021-05-02,Sunday,Nutrileche 1pza,2.0,32.0,28.16,3.84
