Dia,Fecha,DiaSemana,Producto,Cantidad,Venta,Compra,Utilidad
34.0,2020-02-04,Tuesday,Sal De Uvas Picot 1 Sobre,1.0,4.0,2.22,1.78
34.0,2020-02-04,Tuesday,Sal La Fina  1k,1.0,10.5,9.31,1.19
34.0,2020-02-04,Tuesday,Saladita 186GM,1.0,11.5,10.0,1.5
34.0,2020-02-04,Tuesday,Salchicha Pavo Any AGRANEL,0.27,10.0,7.67,2.33
34.0,2020-02-04,Tuesday,Sedalmerck Max Par,1.0,8.5,5.28,3.22
34.0,2020-02-04,Tuesday,Servicio Domicilio,8.0,32.0,0.0,32.0
34.0,2020-02-04,Tuesday,Sidral Munded Jumbo 3 Lts,1.0,30.0,26.7,3.3
34.0,2020-02-04,Tuesday,Sidral Mundet 400ml,1.0,7.0,6.13,0.87
34.0,2020-02-04,Tuesday,Sidral Mundet Plastico 600ml,1.0,12.0,10.62,1.38
34.0,2020-02-04,Tuesday,Stefano Spazio Barra Cab,1.0,45.0,34.95,10.05
34.0,2020-02-04,Tuesday,Suavelastic Individual Grande,1.0,5.0,3.58,1.42
34.0,2020-02-04,Tuesday,Submarinos Vainilla 105g,1.0,12.0,9.72,2.28
34.0,2020-02-04,Tuesday,Tabcin Active X Par Morada,1.0,10.0,7.48,2.52
34.0,2020-02-04,Tuesday,Totopos 280G Normal,1.0,22.0,16.2,5.8
34.0,2020-02-04,Tuesday,Trikitrakes 85g,1.0,10.0,8.31,1.69
34.0,2020-02-04,Tuesday,Valle Frut Citrus 600ML 330683,1.0,12.0,8.91,3.09
34.0,2020-02-04,Tuesday,Valle Frut De Uva 600ml 337415,1.0,12.0,10.09,1.91
34.0,2020-02-04,Tuesday,Valle Frut Uva 355ml 342204,2.0,14.0,11.66,2.34
34.0,2020-02-04,Tuesday,Vaso Individual #8 1pza,15.0,7.5,4.2,3.3000000000000003
34.0,2020-02-04,Tuesday,Veladora Luz Eterna,1.0,7.5,5.94,1.56
34.0,2020-02-04,Tuesday,Vick Vaporub 12g,1.0,19.0,13.71,5.29
34.0,2020-02-04,Tuesday,Vogue Higienico De Rollo Ind,5.0,35.0,27.7,7.3
34.0,2020-02-04,Tuesday,Wapas Salsa Negra 50g,1.0,10.0,8.4,1.6
34.0,2020-02-04,Tuesday,Whiskas 1kg,0.5,21.0,17.03,3.97
34.0,2020-02-04,Tuesday,Yoghurt Disfruta Fresa 307g 9442,1.0,15.0,12.6,2.4
34.0,2020-02-04,Tuesday,Yoghurt Lala Cereal Chocolate 100gr 8311,1.0,8.5,7.2,1.3
34.0,2020-02-04,Tuesday,Yoghurt Yoplait Durazno 330gr 9261,1.0,12.5,10.5,2.0
34.0,2020-02-04,Tuesday,Yoghurt Yoplait Fresa 330g 9112,4.0,50.0,39.12,10.88
34.0,2020-02-04,Tuesday,Yoghurt Yoplait Fresa Mini 100gr 9259,2.0,10.0,6.6,3.4
34.0,2020-02-04,Tuesday,Yoghurt Yoplait Licuado 330g 9319,1.0,12.0,10.5,1.5
34.0,2020-02-04,Tuesday,Yomi Lala Fresa 250ml,1.0,9.5,8.15,1.35
34.0,2020-02-04,Tuesday,Yoplait Batida Fresa 9087 Vaso145g,1.0,5.5,4.62,0.88
34.0,2020-02-04,Tuesday,Yoplait kids Fresa 125g,1.0,8.0,5.9,2.1
34.0,2020-02-04,Tuesday,Zote Rosa 200g,1.0,8.5,7.1,1.4
34.0,2020-02-04,Tuesday,yoplait kits fresa 220g 9607,2.0,22.0,18.4,3.6
35.0,2020-02-05,Wednesday,AZUCAR 500GR,1.0,8.5,7.35,1.15
35.0,2020-02-05,Wednesday,Ace Natural 250g,1.0,8.0,6.42,1.58
35.0,2020-02-05,Wednesday,Agua Ciel  Mineralizada 600ml 308248,1.0,12.0,10.46,1.54
35.0,2020-02-05,Wednesday,Agua Ciel 1.5 Lts 4721,3.0,39.0,31.650000000000002,7.3500000000000005
35.0,2020-02-05,Wednesday,Agua Ciel 1lt 310883,1.0,10.0,7.06,2.94
35.0,2020-02-05,Wednesday,Agua Ciel 600ml 307906,1.0,8.0,6.45,1.55
35.0,2020-02-05,Wednesday,Aluminio Alu Rey 10m,1.0,10.0,7.12,2.88
35.0,2020-02-05,Wednesday,Arroz 1kg,0.5,6.5,5.66,0.84
35.0,2020-02-05,Wednesday,Atun El Dorado En Agua 140gr,5.0,57.5,46.35,11.15
35.0,2020-02-05,Wednesday,Axion 500 gr,1.0,15.0,12.61,2.39
35.0,2020-02-05,Wednesday,Axion 720gr,1.0,16.5,13.99,2.51
35.0,2020-02-05,Wednesday,Azucar 1 Kg,13.0,206.5,190.97,15.530000000000001
35.0,2020-02-05,Wednesday,Barrita Fresa 75G,1.0,10.0,8.4,1.6
35.0,2020-02-05,Wednesday,Big Mix Fuego 65gr,1.0,10.0,8.4,1.6
35.0,2020-02-05,Wednesday,Bigotes Tia Rosa 60g,1.0,10.0,8.2,1.8
35.0,2020-02-05,Wednesday,Blanca Nieves 250g,1.0,8.5,7.04,1.46
35.0,2020-02-05,Wednesday,Bolsa Basura Grande 1pza,1.0,6.0,2.16,3.84
35.0,2020-02-05,Wednesday,Bolsa Ecologica Cuidemos El planeta mediana,1.0,10.0,6.0,4.0
35.0,2020-02-05,Wednesday,Bubbaloo General  1.00,1.0,1.0,0.7,0.3
35.0,2020-02-05,Wednesday,Bubbaloo Pik Pop Sabor A Mango Chamoy,1.0,2.0,1.4,0.6
35.0,2020-02-05,Wednesday,CIGARROS BENSON LARGO GOLD 20PZ,1.0,64.0,55.44,8.56
35.0,2020-02-05,Wednesday,COCA COLA 2.5LT RET PAQ 8PZ,7.0,1260.0,1208.83,51.17
35.0,2020-02-05,Wednesday,COCA RETORNABLE 3LTS PAQ 6PZA,2.0,338.0,325.34,12.66
35.0,2020-02-05,Wednesday,Cacahuates Karate Japones 150g,1.0,15.0,12.75,2.25
35.0,2020-02-05,Wednesday,Cafe Unico Sobre 14g,1.0,4.5,3.44,1.06
35.0,2020-02-05,Wednesday,Cafiaspirina 1pza,2.0,6.0,1.86,4.14
35.0,2020-02-05,Wednesday,Carlos V  20g,1.0,7.0,4.65,2.35
35.0,2020-02-05,Wednesday,Cerillo Clasico Individual,1.0,2.0,0.92,1.08
35.0,2020-02-05,Wednesday,Cheetos Bolita Hornedo 25g,2.0,16.0,13.7,2.3
35.0,2020-02-05,Wednesday,Cheetos Flamin Hot 52gr,1.0,8.0,6.82,1.18
35.0,2020-02-05,Wednesday,Cheetos Torcido Naranja 52g,1.0,8.0,6.85,1.15
35.0,2020-02-05,Wednesday,Chicle General,2.0,2.0,1.12,0.88
35.0,2020-02-05,Wednesday,Chile En Rajas La Costeña 105 Gr,2.0,12.0,10.08,1.92
35.0,2020-02-05,Wednesday,Chile En Rajas La Costeña 380g,1.0,16.5,13.91,2.59
35.0,2020-02-05,Wednesday,Chocolate Abuelita Individual,1.0,11.0,8.55,2.45
35.0,2020-02-05,Wednesday,Cigarro Corto Individual 1Pza,8.0,32.0,23.76,8.24
35.0,2020-02-05,Wednesday,Clarasol 1 Litro,2.0,16.0,13.88,2.12
35.0,2020-02-05,Wednesday,Clarasol 500ml,1.0,5.0,3.78,1.22
35.0,2020-02-05,Wednesday,Clavel Abre Facil 360ml,1.0,14.0,12.13,1.87
35.0,2020-02-05,Wednesday,Clorox Conc. 500ml,1.0,6.5,5.15,1.35
35.0,2020-02-05,Wednesday,Coca 1 Litro 302451,1.0,19.0,16.84,2.16
35.0,2020-02-05,Wednesday,Coca Cola 600ml,4.0,52.0,42.64,9.36
35.0,2020-02-05,Wednesday,Coca Cola Botella Plastico 250ml 5310,1.0,7.0,6.22,0.78
35.0,2020-02-05,Wednesday,Coca Cola Vidrio 1 1/4,4.0,68.0,60.12,7.88
35.0,2020-02-05,Wednesday,Coca Cristal de 500ml,1.0,10.0,8.86,1.14
35.0,2020-02-05,Wednesday,Coca Retornable 2.5 Lts,6.0,150.0,129.54,20.46
35.0,2020-02-05,Wednesday,Coca Retornable 3LTS 3068,4.0,124.0,107.4,16.6
35.0,2020-02-05,Wednesday,Coca con Cafe 235g,2.0,22.0,17.8,4.2
35.0,2020-02-05,Wednesday,Crackets Rollo Chico 95g,1.0,10.0,9.32,0.68
35.0,2020-02-05,Wednesday,Curita Adheciba $2.00 Par,2.0,5.0,0.72,4.28
35.0,2020-02-05,Wednesday,Electrolit Fresa 625 Ml,1.0,20.0,16.15,3.85
35.0,2020-02-05,Wednesday,Electrolit Uva 625 Ml,1.0,20.0,15.95,4.05
35.0,2020-02-05,Wednesday,Envios De Recargas,27.0,27.0,0.0,27.0
35.0,2020-02-05,Wednesday,Epura 1 lt,3.0,30.0,18.299999999999997,11.7
35.0,2020-02-05,Wednesday,Epura 1.5 lt,1.0,13.0,8.23,4.77
35.0,2020-02-05,Wednesday,Epura 600 ml,5.0,45.0,20.55,24.45
35.0,2020-02-05,Wednesday,Epura Garrafon 20 Lts,1.0,33.0,30.0,3.0
35.0,2020-02-05,Wednesday,Epurita Mango 330ml,1.0,7.0,4.42,2.58
35.0,2020-02-05,Wednesday,FLANAX 550 C/Uno,1.0,15.0,11.1,3.9
35.0,2020-02-05,Wednesday,Familiar XL 600hjas 4rollos,2.0,55.0,49.0,6.0
35.0,2020-02-05,Wednesday,Fanta Jumbo Naranja 3lts 304790,1.0,30.0,26.69,3.31
35.0,2020-02-05,Wednesday,Fideo #0 La Moderna,2.0,11.0,8.68,2.32
35.0,2020-02-05,Wednesday,Flan Yoplait 100G 9709,1.0,5.5,4.7,0.8
35.0,2020-02-05,Wednesday,Fresca 600ml 3786,1.0,12.0,10.52,1.48
35.0,2020-02-05,Wednesday,Fritos Con Chorizo,1.0,10.0,8.56,1.44
35.0,2020-02-05,Wednesday,Frutzzo Naranjada Mineralizada 600ml,1.0,11.0,9.58,1.42
35.0,2020-02-05,Wednesday,Galletas Quaker Horneaditas Arandano y Nuez 40gr,1.0,8.0,7.16,0.84
35.0,2020-02-05,Wednesday,Gansito Doble 100g,1.0,15.0,12.15,2.85
35.0,2020-02-05,Wednesday,Giro 84g,2.0,24.0,20.34,3.66
35.0,2020-02-05,Wednesday,Globo Individual,6.0,12.0,4.0200000000000005,7.98
35.0,2020-02-05,Wednesday,HOJAS OFICIO PAQ 20PZ,1.0,7.0,3.28,3.72
35.0,2020-02-05,Wednesday,Huevo Crio Individual 1pza,9.0,18.0,15.03,2.9699999999999998
35.0,2020-02-05,Wednesday,Jamaica bolsa 100gr,2.0,30.0,20.08,9.92
35.0,2020-02-05,Wednesday,Jamon Pavo Americano 170 Gm 22,1.0,27.0,21.05,5.95
35.0,2020-02-05,Wednesday,Jarrito 3lts Sabores Surtidos,1.0,25.0,21.15,3.85
35.0,2020-02-05,Wednesday,Jarrito Piña 2lt,1.0,22.0,15.62,6.38
35.0,2020-02-05,Wednesday,Karate Enchilado 49g Cacahuates,1.0,7.0,6.83,0.17
35.0,2020-02-05,Wednesday,Leche Nito Bebida Chocolate 236G,1.0,9.0,7.38,1.62
35.0,2020-02-05,Wednesday,Libreta Francesa raya scribe,2.0,34.0,30.04,3.96
35.0,2020-02-05,Wednesday,Maizena Sobre Fresa,1.0,6.5,5.74,0.76
35.0,2020-02-05,Wednesday,Mantecadas Vainilla 62gr 2pza,4.0,24.0,20.8,3.2
35.0,2020-02-05,Wednesday,Mantequilla Primavera Barra,1.0,13.0,9.44,3.56
35.0,2020-02-05,Wednesday,Manzanita Sol 400ml 2802,2.0,16.0,13.82,2.18
35.0,2020-02-05,Wednesday,Mayonesa 190g,1.0,17.0,15.08,1.92
35.0,2020-02-05,Wednesday,Mayonesa 725gr,1.0,52.0,44.9,7.1
35.0,2020-02-05,Wednesday,Mini Barritas Fresa Tubo 222g,1.0,20.0,16.8,3.2
35.0,2020-02-05,Wednesday,Mini Chokis 43g,3.0,18.0,15.24,2.7600000000000002
35.0,2020-02-05,Wednesday,Mini Pinguino 30g,1.0,5.0,4.05,0.95
35.0,2020-02-05,Wednesday,Mirinda 3lts,1.0,29.0,24.25,4.75
35.0,2020-02-05,Wednesday,NORTOMATE CAJA 2PZ,1.0,4.5,3.21,1.29
35.0,2020-02-05,Wednesday,Nectar Valle Manzana Cristal 413ml 052024,1.0,12.0,10.4,1.6
35.0,2020-02-05,Wednesday,Nescafe Dolca Sobre 10g,1.0,6.5,4.46,2.04
35.0,2020-02-05,Wednesday,Norsuiza Individual,1.0,2.5,1.2,1.3
35.0,2020-02-05,Wednesday,Nutrileche 1pza,14.0,183.0,169.12,13.879999999999999
35.0,2020-02-05,Wednesday,Paketaxo Mezcladito Ch 68g,1.0,10.0,8.56,1.44
35.0,2020-02-05,Wednesday,Palmolive Optim Sobre,1.0,2.5,1.67,0.83
35.0,2020-02-05,Wednesday,Pan Molido Bimbo Clasico 210g,1.0,15.0,12.25,2.75
35.0,2020-02-05,Wednesday,Pantene Sobre Cuidado Clasico 10ml,2.0,6.0,4.24,1.76
35.0,2020-02-05,Wednesday,Patrona 1 Litro,1.0,26.0,23.12,2.88
35.0,2020-02-05,Wednesday,Patrona 500 ml,6.0,75.0,70.92,4.08
35.0,2020-02-05,Wednesday,Pepsi 1.5Lt,3.0,51.0,37.83,13.169999999999998
35.0,2020-02-05,Wednesday,Pepsi 500ml,1.0,10.0,8.66,1.34
35.0,2020-02-05,Wednesday,Pepsi Black 355ml,3.0,15.0,13.14,1.8599999999999999
35.0,2020-02-05,Wednesday,Pepsi Jumbo 3Lt,1.0,29.0,22.73,6.27
35.0,2020-02-05,Wednesday,Pinol 500ml,1.0,11.5,10.31,1.19
35.0,2020-02-05,Wednesday,Pinta Frut Sonrics  Sobre,1.0,16.0,12.46,3.54
35.0,2020-02-05,Wednesday,Platanitos Fritos Y Chicharrones,1.0,12.0,10.0,2.0
35.0,2020-02-05,Wednesday,Plato Hondo Convermex Ph8,1.0,13.0,10.9,2.1
35.0,2020-02-05,Wednesday,Prestobarba Economico gillete,1.0,5.0,3.0,2.0
35.0,2020-02-05,Wednesday,QUESO CREMA 1 BARRA,0.5,17.0,14.0,3.0
35.0,2020-02-05,Wednesday,Queso De Hebra,4.69,370.0,325.97,44.03
35.0,2020-02-05,Wednesday,Queso Fresco,0.5700000000000001,40.0,34.29,5.71
35.0,2020-02-05,Wednesday,Queso Philadelphia 190g 8602,1.0,31.5,27.2,4.3
35.0,2020-02-05,Wednesday,RECARGAS XTREME (MULTICEL-MINISUPER),1380.0,1380.0,1297.2,82.8
35.0,2020-02-05,Wednesday,Raidolito Verde 1par pza Indiv.,4.0,14.0,8.48,5.52
35.0,2020-02-05,Wednesday,Rancheritos 60g El Mero Mero,1.0,10.0,8.56,1.44
35.0,2020-02-05,Wednesday,Resistol Bully 55g,1.0,12.0,8.49,3.51
35.0,2020-02-05,Wednesday,Ruffles Queso 50g,1.0,12.0,10.27,1.73
35.0,2020-02-05,Wednesday,Runners 58g,2.0,16.0,13.44,2.56
35.0,2020-02-05,Wednesday,Saba Protectores Manzanilla 14pzas,1.0,11.5,8.87,2.63
35.0,2020-02-05,Wednesday,Sabritas Adobadas 45gm,1.0,12.0,10.27,1.73
35.0,2020-02-05,Wednesday,Sabritas Flamin Hot 45gm,1.0,12.0,10.27,1.73
35.0,2020-02-05,Wednesday,Sabritas Sal Original 42g,1.0,12.0,10.27,1.73
35.0,2020-02-05,Wednesday,Saladita 186GM,1.0,13.0,10.83,2.17
35.0,2020-02-05,Wednesday,Salchicha Fud Viena 266g 975,1.0,19.0,15.9,3.1
35.0,2020-02-05,Wednesday,Salchicha Pavo Any AGRANEL,0.41,15.0,11.5,3.5
35.0,2020-02-05,Wednesday,Salchicha Pavo Chimex 40gr 992,1.0,18.5,15.5,3.0
35.0,2020-02-05,Wednesday,Servicio Domicilio,5.0,20.0,0.0,20.0
35.0,2020-02-05,Wednesday,Sidral Munded Jumbo 3 Lts,1.0,30.0,26.7,3.3
35.0,2020-02-05,Wednesday,Solicitud De Empleo 1pza,1.0,1.5,0.36,1.14
35.0,2020-02-05,Wednesday,Stax Cheddar 155.9g,1.0,34.0,28.0,6.0
35.0,2020-02-05,Wednesday,Suavelastic Individual Grande,4.0,20.0,14.32,5.68
35.0,2020-02-05,Wednesday,Suavelastic Individual Jumbo Etapa5,11.0,54.5,43.45,11.05
35.0,2020-02-05,Wednesday,Tabcin Noche Par Verde,1.0,12.0,7.49,4.51
35.0,2020-02-05,Wednesday,Tostitos Salsa Verde 70g,1.0,8.0,7.7,0.3
35.0,2020-02-05,Wednesday,Totopos 280G Normal,1.0,22.0,16.2,5.8
35.0,2020-02-05,Wednesday,Trident General,1.0,2.0,1.34,0.66
35.0,2020-02-05,Wednesday,Trikitrakes 85g,2.0,20.0,16.62,3.38
35.0,2020-02-05,Wednesday,Valle Frut Citrus 355 ml 342198,1.0,7.0,5.83,1.17
35.0,2020-02-05,Wednesday,Valle Frut De Uva 600ml 337415,2.0,24.0,20.18,3.82
35.0,2020-02-05,Wednesday,Vaso Individual #8 1pza,18.0,9.0,5.04,3.96
35.0,2020-02-05,Wednesday,Veladora Luz Eterna,1.0,7.5,5.94,1.56
35.0,2020-02-05,Wednesday,Vogue Higienico De Rollo Ind,1.0,7.0,5.54,1.46
35.0,2020-02-05,Wednesday,Whiskas 1kg,1.0,42.0,34.05,7.95
35.0,2020-02-05,Wednesday,XL-3 Extra Gripa y tos Par,1.0,9.0,6.31,2.69
35.0,2020-02-05,Wednesday,Yoghurt Lala Cereal Chocolate 100gr 8311,1.0,8.5,7.2,1.3
35.0,2020-02-05,Wednesday,Yoghurt Lala Durazno 240g 9424,1.0,11.0,8.8,2.2
35.0,2020-02-05,Wednesday,Yoghurt yoplait Fresa 242gr 9216,2.0,18.0,15.2,2.8
35.0,2020-02-05,Wednesday,Yoplait Batida Fresa 9087 Vaso145g,4.0,22.0,18.48,3.52
35.0,2020-02-05,Wednesday,leche gansito 236ml,1.0,9.0,7.38,1.62
35.0,2020-02-05,Wednesday,yoplait kids Con Galleta Oreo 220g 9732,2.0,22.0,18.4,3.6
36.0,2020-02-06,Thursday,Agua Ciel 1.5 Lts 4721,1.0,13.0,10.55,2.45
36.0,2020-02-06,Thursday,Agua Ciel 1lt 310883,1.0,10.0,7.06,2.94
36.0,2020-02-06,Thursday,Agua Ciel 600ml 307906,1.0,8.0,6.45,1.55
36.0,2020-02-06,Thursday,Agua Ciel Mineralizada 2 Lts 305742,2.0,36.42,35.0,1.42
36.0,2020-02-06,Thursday,Ajo 1pza,2.0,12.0,9.76,2.24
36.0,2020-02-06,Thursday,Aluminio Reg Tag 10mts,1.0,12.0,10.02,1.98
36.0,2020-02-06,Thursday,Amper Power Blue 473ml,1.0,15.0,12.0,3.0
36.0,2020-02-06,Thursday,Analgen Naproxeno Sodico $4.5 C/Uno,2.0,12.0,6.64,5.36
36.0,2020-02-06,Thursday,Arroz 1kg,6.0,72.0,67.92,4.08
36.0,2020-02-06,Thursday,Azucar 1 Kg,7.0,115.5,102.83,12.670000000000002
36.0,2020-02-06,Thursday,BOLSA BASURA MEDIANA 1KG 60x90,1.0,30.0,24.88,5.12
36.0,2020-02-06,Thursday,Barrita Piña 75G,1.0,10.0,8.4,1.6
36.0,2020-02-06,Thursday,Bolsa Basura Mediana 1pza,2.0,6.0,3.0,3.0
36.0,2020-02-06,Thursday,Bombonete 55g,1.0,8.0,6.72,1.28
36.0,2020-02-06,Thursday,Bubbaxtreme Mora,1.0,4.0,2.78,1.22
36.0,2020-02-06,Thursday,COCA RETORNABLE 3LTS PAQ 6PZA,1.0,169.0,162.67,6.33
36.0,2020-02-06,Thursday,Cerillo Clasico Individual,2.0,4.0,1.84,2.16
36.0,2020-02-06,Thursday,Cheetos Nacho 52gr,1.0,8.0,6.85,1.15
36.0,2020-02-06,Thursday,Chicle General,15.0,15.0,8.4,6.6000000000000005
36.0,2020-02-06,Thursday,Chips Fuego 46g,1.0,13.0,10.78,2.22
36.0,2020-02-06,Thursday,Cigarro Largo Individual 1pza,1.0,5.0,2.91,2.09
36.0,2020-02-06,Thursday,Cinta Canela 1pza,2.0,32.0,21.44,10.56
36.0,2020-02-06,Thursday,Cloralex 950ml,1.0,11.5,9.83,1.67
36.0,2020-02-06,Thursday,Clorets cajita 30s 42gr,1.0,10.0,6.63,3.37
36.0,2020-02-06,Thursday,Coca Cola 600ml,4.0,52.0,42.64,9.36
36.0,2020-02-06,Thursday,Coca Cola Botella Plastico 250ml 5310,3.0,21.0,18.66,2.34
36.0,2020-02-06,Thursday,Coca Cola Cristal 235ml 4672,1.0,11.0,9.79,1.21
36.0,2020-02-06,Thursday,Coca Cola Vidrio 1 1/4,1.0,17.0,15.03,1.97
36.0,2020-02-06,Thursday,Coca Jumbo 3lts 4745,1.0,38.0,32.38,5.62
36.0,2020-02-06,Thursday,Coca Retornable 2.5 Lts,2.0,50.0,43.18,6.82
36.0,2020-02-06,Thursday,Coca Retornable 3LTS 3068,4.0,124.0,107.4,16.6
36.0,2020-02-06,Thursday,Coca cola 500 ml,1.0,11.0,9.72,1.28
36.0,2020-02-06,Thursday,Colgate Triple Accion 50ml,1.0,13.0,10.94,2.06
36.0,2020-02-06,Thursday,Cosecha Pura Manzana 200ml,1.0,6.0,4.0,2.0
36.0,2020-02-06,Thursday,Crackrts Mini Sandwich 41g,1.0,6.0,5.09,0.91
36.0,2020-02-06,Thursday,Crujitos Queso Chile,2.0,20.0,17.12,2.88
36.0,2020-02-06,Thursday,Diurex Navitek,1.0,3.0,0.95,2.05
36.0,2020-02-06,Thursday,Doritos Flamin Hot 62gm,1.0,11.0,9.42,1.58
36.0,2020-02-06,Thursday,Doritos Nacho Rec,1.0,11.0,9.42,1.58
36.0,2020-02-06,Thursday,Electrolit Coco 625ml,1.0,20.0,16.34,3.66
36.0,2020-02-06,Thursday,Electrolit Naranja 625ml,1.0,20.0,15.94,4.06
36.0,2020-02-06,Thursday,Encendedor 1pza,1.0,12.0,4.07,7.93
36.0,2020-02-06,Thursday,Envios De Recargas,30.0,30.0,0.0,30.0
36.0,2020-02-06,Thursday,Epura 1 lt,3.0,30.0,18.299999999999997,11.7
36.0,2020-02-06,Thursday,Epura 1.5 lt,1.0,13.0,8.23,4.77
36.0,2020-02-06,Thursday,Epura 600 ml,1.0,9.0,4.11,4.89
36.0,2020-02-06,Thursday,FLANAX 550 C/Uno,2.0,30.0,22.2,7.8
36.0,2020-02-06,Thursday,Fideo #2 La Moderna,1.0,5.5,4.36,1.14
36.0,2020-02-06,Thursday,Flan Yoplait 100G 9709,1.0,5.5,4.7,0.8
36.0,2020-02-06,Thursday,Folder Carta Beige,3.0,12.0,3.12,8.879999999999999
36.0,2020-02-06,Thursday,Folder Carta Rosa,4.0,16.0,8.8,7.2
36.0,2020-02-06,Thursday,Fomi Diamantado Rojo,1.0,8.0,4.0,4.0
36.0,2020-02-06,Thursday,Frutsi Manzana 250ml,1.0,8.0,6.4,1.6
36.0,2020-02-06,Thursday,Gansito Doble 100g,1.0,15.0,12.15,2.85
36.0,2020-02-06,Thursday,Gansito Tradicional 1p 50g,1.0,10.0,8.1,1.9
36.0,2020-02-06,Thursday,Gatorade Mora Fierce 1 Litro,1.0,26.0,19.91,6.09
36.0,2020-02-06,Thursday,HUEVO CRIO 1/2 CONO,1.0,31.0,28.55,2.45
36.0,2020-02-06,Thursday,Huevo Crio Individual 1pza,5.0,12.5,9.5,3.0
36.0,2020-02-06,Thursday,Jamaica bolsa 100gr,2.0,30.0,20.08,9.92
36.0,2020-02-06,Thursday,Jamon Pavo Americano 170 Gm 22,1.0,27.0,21.05,5.95
36.0,2020-02-06,Thursday,Karate Enchilado 49g Cacahuates,3.0,21.0,20.490000000000002,0.51
36.0,2020-02-06,Thursday,Lala deslactosada 1lit,1.0,18.5,16.25,2.25
36.0,2020-02-06,Thursday,Lapicero Bic Azul Mediano,1.0,5.0,2.14,2.86
36.0,2020-02-06,Thursday,Lapicero Bic Negro Mediano,2.0,10.0,5.02,4.98
36.0,2020-02-06,Thursday,Lapicero Bic Rojo Mediano,1.0,5.0,2.42,2.58
36.0,2020-02-06,Thursday,Lapiz Mirado 1pz,2.0,10.0,5.72,4.28
36.0,2020-02-06,Thursday,Leche Helado Vainilla 200ml,1.0,9.0,7.75,1.25
36.0,2020-02-06,Thursday,Leche Hersheys Fresa 236ml 9988,1.0,9.5,8.2,1.3
36.0,2020-02-06,Thursday,Libreta Scribe Cuadro 100hjs,2.0,34.0,28.9,5.1
36.0,2020-02-06,Thursday,Maizena Guayaba 47gr,3.0,15.0,9.0,6.0
36.0,2020-02-06,Thursday,Mantecadas Chispas de Chocolate 190g,1.0,18.0,14.76,3.24
36.0,2020-02-06,Thursday,Mantequilla Primavera Barra,1.0,13.0,9.44,3.56
36.0,2020-02-06,Thursday,Manzanita Sol 2.5lt,1.0,25.0,21.63,3.37
36.0,2020-02-06,Thursday,Marcador Permanente Sharpie Fino,1.0,14.0,10.74,3.26
36.0,2020-02-06,Thursday,Marias Doradas 278g 4382,1.0,22.0,18.63,3.37
36.0,2020-02-06,Thursday,Maxima Higienico Premiun Algodon 400hj,1.0,25.0,20.41,4.59
36.0,2020-02-06,Thursday,Milch Savor Avellana 40g,1.0,12.0,9.64,2.36
36.0,2020-02-06,Thursday,Mobi 45gr,1.0,5.0,4.2,0.8
36.0,2020-02-06,Thursday,Moñito Moderna 200g,1.0,5.5,4.34,1.16
36.0,2020-02-06,Thursday,NORTOMATE CAJA 2PZ,1.0,4.5,3.21,1.29
36.0,2020-02-06,Thursday,Nectar Valle Mango Cristal 413ml 052000,1.0,12.0,10.42,1.58
36.0,2020-02-06,Thursday,Nescafe Clasico 42g,1.0,20.0,16.8,3.2
36.0,2020-02-06,Thursday,Nescafe Dolca Sobre 10g,7.0,35.9,31.220000000000002,4.68
36.0,2020-02-06,Thursday,Nutrileche 1pza,2.0,27.0,24.16,2.84
36.0,2020-02-06,Thursday,Pan Blanco Grande 640g,1.0,31.0,26.56,4.44
36.0,2020-02-06,Thursday,Pan Molido Bimbo Clasico 210g,2.0,30.0,24.5,5.5
36.0,2020-02-06,Thursday,Papel Destraza Blanco 500g,1.0,12.0,8.5,3.5
36.0,2020-02-06,Thursday,Patrona 1 Litro,1.0,26.0,23.12,2.88
36.0,2020-02-06,Thursday,Patrona 500 ml,1.0,13.5,11.82,1.68
36.0,2020-02-06,Thursday,Pepsi 1.5Lt,7.0,119.0,88.32,30.68
36.0,2020-02-06,Thursday,Pepsi 400 Ml,2.0,16.0,11.56,4.44
36.0,2020-02-06,Thursday,Pepsi 500ml,1.0,10.0,8.66,1.34
36.0,2020-02-06,Thursday,Pepsi 600 Ml,1.0,12.0,9.42,2.58
36.0,2020-02-06,Thursday,Pepsi Black 355ml,1.0,5.0,4.38,0.62
36.0,2020-02-06,Thursday,Placer Gallet. Cookies & Cream 145gr 9257,1.0,10.0,8.2,1.8
36.0,2020-02-06,Thursday,Platanitos Fritos Y Chicharrones,2.0,24.0,20.0,4.0
36.0,2020-02-06,Thursday,Plug In Sin Cable 2 Puertos,1.0,50.0,19.43,30.57
36.0,2020-02-06,Thursday,Power Naranja 500ml,1.0,17.0,12.14,4.86
36.0,2020-02-06,Thursday,Premier Higienico 400 Hj,1.0,24.0,20.37,3.63
36.0,2020-02-06,Thursday,Princesa En Barra 350gr,1.0,11.0,8.41,2.59
36.0,2020-02-06,Thursday,Queso Crema La Escondida 250g,4.0,40.0,32.0,8.0
36.0,2020-02-06,Thursday,Queso De Hebra,0.94,75.0,65.63,9.370000000000001
36.0,2020-02-06,Thursday,Queso Fresco,2.26,157.5,135.0,22.5
36.0,2020-02-06,Thursday,Queso Manchego FUD 180G 8381,1.0,28.0,22.07,5.93
36.0,2020-02-06,Thursday,RECARGAS XTREME (MULTICEL-MINISUPER),1290.0,1290.0,1212.6,77.4
