Dia,Fecha,DiaSemana,Producto,Cantidad,Venta,Compra,Utilidad
160.0,2019-06-10,Monday,Cal 1kg,3.0,15.0,9.0,6.0
160.0,2019-06-10,Monday,Cerillo Clasico Individual,1.0,2.0,1.23,0.77
160.0,2019-06-10,Monday,Cheetos Torcido Naranja 52g,1.0,7.0,6.0,1.0
160.0,2019-06-10,Monday,Chicle General,8.0,8.0,4.24,3.76
160.0,2019-06-10,Monday,Chile En Rajas La Costeña 105 Gr,1.0,6.0,4.83,1.17
160.0,2019-06-10,Monday,Chile En Rajas La Costeña 380g,1.0,16.5,14.2,2.3
160.0,2019-06-10,Monday,Chile en rajas morena140gr,1.0,7.0,5.72,1.28
160.0,2019-06-10,Monday,Chip Expres Telcel Sin Saldo,1.0,29.0,15.0,14.0
160.0,2019-06-10,Monday,Cigarro Largo Individual 1pza,2.0,10.0,5.32,4.68
160.0,2019-06-10,Monday,Cinta Canela 1pza,1.0,16.0,10.72,5.28
160.0,2019-06-10,Monday,Clarasol 500ml,1.0,5.0,3.79,1.21
160.0,2019-06-10,Monday,Clorets Plus sin azucar,1.0,5.0,3.0,2.0
160.0,2019-06-10,Monday,Coca 1 Litro 302451,1.0,18.0,15.96,2.04
160.0,2019-06-10,Monday,Coca Cola 600ml,3.0,39.0,31.98,7.02
160.0,2019-06-10,Monday,Coca Cola Botella Plastico 250ml 5310,1.0,6.0,5.33,0.67
160.0,2019-06-10,Monday,Coca Cola Vidrio 1 1/4,3.0,51.0,45.09,5.91
160.0,2019-06-10,Monday,Coca Retornable 2.5 Lts,6.0,144.0,123.15,20.85
160.0,2019-06-10,Monday,Coca Retornable 3LTS 3068,3.0,87.0,77.85,9.15
160.0,2019-06-10,Monday,Copia carta y oficio,33.0,33.0,4.95,28.05
160.0,2019-06-10,Monday,Crujitos Queso Chile,1.0,9.0,7.7,1.3
160.0,2019-06-10,Monday,Cuaderno Doble Raya 100 Hojas,1.0,14.0,10.36,3.64
160.0,2019-06-10,Monday,Deemint General Varios Sabores,2.0,2.0,1.52,0.48
160.0,2019-06-10,Monday,Doritos Nacho Rec,2.0,22.0,18.84,3.16
160.0,2019-06-10,Monday,El Faro 900ml,1.0,23.0,20.3,2.7
160.0,2019-06-10,Monday,Electrolit Naranja 625ml,1.0,20.0,15.83,4.17
160.0,2019-06-10,Monday,Envios De Recargas,33.0,33.0,0.0,33.0
160.0,2019-06-10,Monday,Epura 1 lt,3.0,30.0,18.27,11.73
160.0,2019-06-10,Monday,Epura 600 ml,1.0,7.0,3.84,3.16
160.0,2019-06-10,Monday,Epura Garrafon 20 Lts,1.0,30.0,27.0,3.0
160.0,2019-06-10,Monday,FLANAX 550 C/Uno,3.0,51.0,32.49,18.51
160.0,2019-06-10,Monday,Fabuloso Lavanda 1lit,1.0,17.0,15.07,1.93
160.0,2019-06-10,Monday,Familiar XL 600hjas 4rollos,4.0,108.0,97.04,10.96
160.0,2019-06-10,Monday,Fanta Fresa 600ml 5230,1.0,11.0,9.77,1.23
160.0,2019-06-10,Monday,Fanta Jumbo Fresa 3lts 310586,2.0,51.26,47.86,3.4
160.0,2019-06-10,Monday,Fanta Jumbo Naranja 3lts 304790,2.0,51.26,49.86,1.4
160.0,2019-06-10,Monday,Fanta Naranja 600ml,1.0,11.0,9.64,1.36
160.0,2019-06-10,Monday,Fideo #2 La Moderna,2.0,11.0,8.68,2.32
160.0,2019-06-10,Monday,Flan Yoplait 100G 9709,3.0,16.5,14.1,2.4000000000000004
160.0,2019-06-10,Monday,Folder Carta Beige,1.0,4.0,1.04,2.96
160.0,2019-06-10,Monday,Folder Oficio Amarillo,1.0,4.0,2.43,1.57
160.0,2019-06-10,Monday,Fresca 600ml 3786,2.0,22.0,19.54,2.46
160.0,2019-06-10,Monday,Fresca Jumbo 3lts,1.0,28.0,24.93,3.07
160.0,2019-06-10,Monday,Frijol Michigan Cooperativa Kg,1.0,23.0,20.06,2.94
160.0,2019-06-10,Monday,Frutzzo Naranjada Mineralizada 1.5 lts,1.0,16.0,14.66,1.34
160.0,2019-06-10,Monday,Gansito Tradicional 1p 50g,1.0,10.0,8.1,1.9
160.0,2019-06-10,Monday,Gatorade Naranja 1 Litro,1.0,26.0,17.08,8.92
160.0,2019-06-10,Monday,Gatorade Ponche Frutas 1 Litro,1.0,26.0,16.23,9.77
160.0,2019-06-10,Monday,Gatorade Ponche Frutas 500ml,1.0,16.0,11.69,4.31
160.0,2019-06-10,Monday,Gel Xtreme 250g Transparente,1.0,11.5,8.82,2.68
160.0,2019-06-10,Monday,HUEVO CRIO 1/2 CONO,5.0,105.0,89.94999999999999,15.05
160.0,2019-06-10,Monday,HUEVO CRIO CONO 30PZ,21.0,828.0,755.37,72.63000000000001
160.0,2019-06-10,Monday,Harina 1kg,1.0,11.0,8.51,2.49
160.0,2019-06-10,Monday,Horchata Estrella Arroz 500ml,2.0,50.0,40.9,9.1
160.0,2019-06-10,Monday,Huevo Crio Individual 1pza,48.0,96.0,57.6,38.4
160.0,2019-06-10,Monday,Jugo Valle De Manzana 413,1.0,12.0,11.09,0.91
160.0,2019-06-10,Monday,Jumex Fresh Citrus 2lt,1.0,20.0,13.65,6.35
160.0,2019-06-10,Monday,Kola Loka,1.0,21.0,16.36,4.64
160.0,2019-06-10,Monday,Lala Semidescremada 1 Lit,1.0,19.0,16.59,2.41
160.0,2019-06-10,Monday,Lapicero Bic Azul Mediano,1.0,5.0,2.14,2.86
160.0,2019-06-10,Monday,Lapicero Bic Azul Punto Fino,1.0,5.0,2.62,2.38
160.0,2019-06-10,Monday,Lapicero Bic Rojo Mediano,1.0,5.0,2.42,2.58
160.0,2019-06-10,Monday,Lapiz Mirado 1pz,1.0,5.0,2.86,2.14
160.0,2019-06-10,Monday,Leche Hersheys Fresa 236ml 9988,1.0,9.5,7.94,1.56
160.0,2019-06-10,Monday,Mantecadas Vainilla 62gr 2pza,2.0,12.0,10.38,1.62
160.0,2019-06-10,Monday,Mantequilla La Villita 360gr 8215,1.0,9.0,6.48,2.52
160.0,2019-06-10,Monday,Manzana Lift Jumbo 3lts,2.0,51.26,49.76,1.5
160.0,2019-06-10,Monday,Manzanita sol 1.5 lts,13.0,203.0,190.71,12.29
160.0,2019-06-10,Monday,Maria Gamesa,1.0,10.0,7.49,2.51
160.0,2019-06-10,Monday,Maseca Kg,2.0,26.0,22.9,3.1
160.0,2019-06-10,Monday,Mediacrema Lala 250g,2.0,22.0,18.3,3.7
160.0,2019-06-10,Monday,Milky Way 52g,1.0,15.0,10.14,4.86
160.0,2019-06-10,Monday,Mini Rocko,1.0,2.0,1.44,0.56
160.0,2019-06-10,Monday,Minimamut 12gr 1pz,3.0,6.0,4.53,1.47
160.0,2019-06-10,Monday,Mundet Manzanita clara 600ml,1.0,11.0,9.76,1.24
160.0,2019-06-10,Monday,NORTOMATE CAJA 2PZ,1.0,4.5,2.95,1.55
160.0,2019-06-10,Monday,Nectar Del Valle Durazno 413ml,1.0,12.0,8.69,3.31
160.0,2019-06-10,Monday,Norsuiza Individual,1.0,2.5,1.18,1.32
160.0,2019-06-10,Monday,PEPSI 3LTS PAQ 8PZ,5.0,960.0,874.6500000000001,85.35
160.0,2019-06-10,Monday,Paketaxo Mezcladito Ch 68g,1.0,10.0,8.56,1.44
160.0,2019-06-10,Monday,Palomita Extramantequilla 85g,1.0,9.5,7.34,2.16
160.0,2019-06-10,Monday,Pancrema 151g,3.0,30.0,21.12,8.879999999999999
160.0,2019-06-10,Monday,Papel Destraza Blanco 500g,1.0,12.0,10.5,1.5
160.0,2019-06-10,Monday,Pedigree Adulto 1kg,2.0,82.0,58.74,23.26
160.0,2019-06-10,Monday,Pedigree Cachorro De Pollo Filete 100g,1.0,10.0,6.08,3.92
160.0,2019-06-10,Monday,Pepsi 1.5Lt,3.0,51.0,39.6,11.4
160.0,2019-06-10,Monday,Pepsi 2.5 Lt,1.0,25.0,21.59,3.41
160.0,2019-06-10,Monday,Pepsi 2Lt,6.0,103.5,102.36,1.14
160.0,2019-06-10,Monday,Pepsi 400 Ml,2.0,14.0,10.28,3.72
160.0,2019-06-10,Monday,Pepsi 500ml,1.0,10.0,8.67,1.33
160.0,2019-06-10,Monday,Pepsi 600 Ml,2.0,24.0,18.02,5.98
160.0,2019-06-10,Monday,Pepsi Black 600ml,1.0,10.0,8.95,1.05
160.0,2019-06-10,Monday,Pepsi Jumbo 3Lt,2.0,54.0,43.62,10.38
160.0,2019-06-10,Monday,Pepto Bismol C/U,2.0,5.0,4.24,0.76
160.0,2019-06-10,Monday,"Polvorones 50% MAS 166,5G",1.0,14.0,10.92,3.08
160.0,2019-06-10,Monday,Power Frutas 1 Lt 317660,1.0,23.0,13.71,9.29
160.0,2019-06-10,Monday,Power Mora 500ml,1.0,15.0,13.25,1.75
160.0,2019-06-10,Monday,Prestobarba Permasharp,1.0,9.5,7.13,2.37
160.0,2019-06-10,Monday,Pure De Tomate Del Fuerte 210 gr,1.0,5.5,3.93,1.57
160.0,2019-06-10,Monday,Pure De Tomate Del Fuerte 345g,1.0,8.5,6.99,1.51
160.0,2019-06-10,Monday,Queso De Hebra,1.76,145.0,127.31,17.69
160.0,2019-06-10,Monday,Queso Fresco,0.35,25.0,21.52,3.4799999999999995
160.0,2019-06-10,Monday,Raidolito Verde 1par pza Indiv.,1.0,3.5,0.31,3.19
160.0,2019-06-10,Monday,Recargas MULTICEL,1390.0,1390.0,1306.6,83.4
160.0,2019-06-10,Monday,Rocko 44g,2.0,10.0,8.38,1.62
160.0,2019-06-10,Monday,Saba Protectores Sabila 16pzas,1.0,10.0,7.7,2.3
160.0,2019-06-10,Monday,Sabritas Adobadas 45gm,1.0,12.0,10.27,1.73
160.0,2019-06-10,Monday,Sal La Fina  1k,1.0,10.5,8.96,1.54
160.0,2019-06-10,Monday,Saladita 186GM,1.0,11.0,9.59,1.41
160.0,2019-06-10,Monday,Salchicha Fud Viena 266g 975,1.0,18.0,15.01,2.99
160.0,2019-06-10,Monday,Salsa Casera Herdez. 210g,1.0,8.5,6.78,1.72
160.0,2019-06-10,Monday,Sangria 400 Ml 3540,2.0,14.0,12.26,1.74
160.0,2019-06-10,Monday,Sangria Casera 600 Ml 0073,1.0,11.0,8.11,2.89
160.0,2019-06-10,Monday,Servicio Domicilio,6.0,18.0,0.0,18.0
160.0,2019-06-10,Monday,Sidral Munded Jumbo 3 Lts,2.0,51.26,49.86,1.4
160.0,2019-06-10,Monday,Sopa Nissin Camaron Picante,4.0,36.0,22.64,13.36
160.0,2019-06-10,Monday,Suavelastic Individual Grande,2.0,9.0,6.96,2.04
160.0,2019-06-10,Monday,Suavitel Fresc Primavera 450ml Adios Al Enjuague,1.0,14.5,12.79,1.71
160.0,2019-06-10,Monday,Suavitel Fresc Primavera 800ml Adios Al Planchado,1.0,18.0,13.48,4.52
160.0,2019-06-10,Monday,Submarino De Fresa 140g,1.0,12.0,9.72,2.28
160.0,2019-06-10,Monday,Takis Fuego 56gr,1.0,11.0,8.4,2.6
160.0,2019-06-10,Monday,Toallitas Humedas Absorsec 90 Pzas,1.0,18.0,15.0,3.0
160.0,2019-06-10,Monday,Totopos 280G Normal,2.0,44.0,32.46,11.54
160.0,2019-06-10,Monday,Treda 129mg C/U,2.0,16.0,10.26,5.74
160.0,2019-06-10,Monday,Trident Fresh Mix 1.8gr 1pza,3.0,3.0,1.56,1.44
160.0,2019-06-10,Monday,Trident General,1.0,1.5,1.28,0.22
160.0,2019-06-10,Monday,Trident Menta 18 Pzas,1.0,12.0,10.33,1.67
160.0,2019-06-10,Monday,Trident Mora Azul 1.8gr 1pza,2.0,2.0,1.04,0.96
160.0,2019-06-10,Monday,Turbo Cargador V8 2.1A 1HORA,1.0,100.0,55.0,45.0
160.0,2019-06-10,Monday,Valle Durazno Plastico 237ml,1.0,7.0,5.0,2.0
160.0,2019-06-10,Monday,Valle Frut De Uva 600ml 337415,1.0,12.0,9.24,2.76
160.0,2019-06-10,Monday,Vaso Individual #8 1pza,6.0,3.0,1.6800000000000002,1.32
160.0,2019-06-10,Monday,Vaso Unicel Reyma #8 Paq 25pzas,1.0,8.5,6.8,1.7
160.0,2019-06-10,Monday,Vogue Higienico De Rollo Ind,1.0,7.0,5.4,1.6
160.0,2019-06-10,Monday,Whiskas 1kg,1.5,61.5,52.04,9.46
160.0,2019-06-10,Monday,Whiskas Pavo Y Pollo Adulto 85g,2.0,20.0,13.6,6.4
160.0,2019-06-10,Monday,Yoghurt Disfruta Fresa 307g 9442,1.0,15.0,12.6,2.4
160.0,2019-06-10,Monday,Yoghurt Lala Durazno 240g 9424,1.0,10.0,8.0,2.0
160.0,2019-06-10,Monday,Yoghurt Lala Fresa Moras 240g 9417,1.0,10.0,8.0,2.0
160.0,2019-06-10,Monday,Yoghurt Lala Piña Coco 240g,2.0,20.0,16.0,4.0
160.0,2019-06-10,Monday,Yoghurt Yoplait Durazno 330gr 9261,1.0,12.0,10.09,1.91
160.0,2019-06-10,Monday,Yoghurt Yoplait Fresa 330g 91124,1.0,12.0,9.29,2.71
160.0,2019-06-10,Monday,Yomi Lala Fresa 250ml,1.0,10.0,8.4,1.6
160.0,2019-06-10,Monday,Yoplait Batida Fresa 9087 Vaso145g,1.0,5.5,4.4,1.1
161.0,2019-06-11,Tuesday,AGUA CIEL 600ML PAQ 12PZ,1.0,80.0,64.26,15.74
161.0,2019-06-11,Tuesday,AZUCAR 500GR,2.0,18.0,15.26,2.74
161.0,2019-06-11,Tuesday,Agua Ciel 1.5 Lts 4721,1.0,13.0,10.73,2.27
161.0,2019-06-11,Tuesday,Agua Ciel 600ml 307906,1.0,8.0,5.34,2.66
161.0,2019-06-11,Tuesday,Axion 720gr,1.0,15.0,12.45,2.55
161.0,2019-06-11,Tuesday,Azucar 1 Kg,1.0,17.0,15.26,1.74
161.0,2019-06-11,Tuesday,Barrita Piña 75G,1.0,10.0,8.41,1.59
161.0,2019-06-11,Tuesday,Bolsa Asa Grande 30x60,1.0,31.0,26.5,4.5
161.0,2019-06-11,Tuesday,Bubbaloo General  1.00,1.0,1.0,0.7,0.3
161.0,2019-06-11,Tuesday,COCA RETORNABLE 3LTS PAQ 6PZA,4.0,632.0,615.56,16.44
161.0,2019-06-11,Tuesday,COPIA CREDENCIAL,5.0,10.0,0.6,9.4
161.0,2019-06-11,Tuesday,Cafe Unico Sobre 14g,1.0,4.5,3.32,1.18
161.0,2019-06-11,Tuesday,Caracol 2,2.0,11.0,8.74,2.26
161.0,2019-06-11,Tuesday,Cargador Mod CIG-04 Ridgeway Cable Y Cubo,1.0,65.0,14.0,51.0
161.0,2019-06-11,Tuesday,Cepillo Colgate Premier Clean,2.0,22.0,13.04,8.96
161.0,2019-06-11,Tuesday,Cerillo Clasico Individual,1.0,2.0,1.23,0.77
161.0,2019-06-11,Tuesday,Cerillo Flama Grande,1.0,5.0,3.62,1.38
161.0,2019-06-11,Tuesday,Cheetos Flamin Hot 52gr,1.0,7.0,6.0,1.0
161.0,2019-06-11,Tuesday,Cheetos Torcido Naranja 52g,4.0,28.0,24.0,4.0
161.0,2019-06-11,Tuesday,Chicle General,11.0,11.0,5.83,5.17
161.0,2019-06-11,Tuesday,Chocomilk Sobre 160g,1.0,18.0,15.75,2.25
161.0,2019-06-11,Tuesday,Chocoroles Piña  2p 80G,1.0,15.0,12.15,2.85
161.0,2019-06-11,Tuesday,Cigarro Largo Individual 1pza,2.0,10.0,5.32,4.68
161.0,2019-06-11,Tuesday,Clarasol 1 Litro,1.0,8.0,6.77,1.23
161.0,2019-06-11,Tuesday,Clarasol 500ml,1.0,5.0,3.79,1.21
161.0,2019-06-11,Tuesday,Clavel Abre Facel 360ml,1.0,12.5,9.88,2.62
161.0,2019-06-11,Tuesday,Clorets Plus sin azucar,2.0,10.0,6.0,4.0
161.0,2019-06-11,Tuesday,Coca Cola 600ml,4.0,52.0,42.64,9.36
161.0,2019-06-11,Tuesday,Coca Cola Botella Plastico 250ml 5310,1.0,6.0,5.33,0.67
161.0,2019-06-11,Tuesday,Coca Cola Vidrio 1 1/4,4.0,68.0,60.12,7.88
161.0,2019-06-11,Tuesday,Coca Jumbo 3lts 4745,2.0,76.0,64.4,11.6
161.0,2019-06-11,Tuesday,Coca Lata Navidad 355ml,2.0,26.0,21.3,4.7
161.0,2019-06-11,Tuesday,Coca Retornable 2.5 Lts,2.0,48.0,41.36,6.64
161.0,2019-06-11,Tuesday,Coca cola 500 ml,2.0,22.0,17.72,4.28
161.0,2019-06-11,Tuesday,Colgate Maxima Prot 50ml,1.0,16.5,14.36,2.14
161.0,2019-06-11,Tuesday,Copia carta y oficio,38.0,38.0,5.7,32.3
161.0,2019-06-11,Tuesday,Cuaderno Cuadro Md 100 Hjas,1.0,14.0,11.86,2.14
161.0,2019-06-11,Tuesday,Donas Bimbo Azucar 105g,1.0,10.0,8.25,1.75
161.0,2019-06-11,Tuesday,Donitas Bimbo Espolvoreadas 6p,2.0,24.0,19.68,4.32
161.0,2019-06-11,Tuesday,Doritos Dinamita  Chile 72gr,1.0,11.0,8.56,2.44
161.0,2019-06-11,Tuesday,Emperador Chocolate 10p 101g,1.0,12.0,10.17,1.83
161.0,2019-06-11,Tuesday,Emperador Nuez 101g,1.0,12.0,10.19,1.81
161.0,2019-06-11,Tuesday,Emperador Piruetas 106g,1.0,12.0,10.17,1.83
161.0,2019-06-11,Tuesday,Envios De Recargas,31.0,31.0,0.0,31.0
161.0,2019-06-11,Tuesday,Epura 1 lt,1.0,10.0,6.09,3.91
161.0,2019-06-11,Tuesday,Epura 1.5 lt,1.0,12.0,8.27,3.73
161.0,2019-06-11,Tuesday,Epura 600 ml,4.0,28.0,15.36,12.64
161.0,2019-06-11,Tuesday,Fideo #0 La Moderna,2.0,11.0,8.66,2.34
161.0,2019-06-11,Tuesday,Flan Yoplait 100G 9709,2.0,11.0,9.4,1.6
161.0,2019-06-11,Tuesday,Folder Carta Florescente Morado,1.0,5.5,2.88,2.62
161.0,2019-06-11,Tuesday,Folder Carta Fluorescente Amarillo,2.0,11.0,4.4,6.6
161.0,2019-06-11,Tuesday,Folder Carta Fluorescente Naranja,2.0,11.0,4.4,6.6
161.0,2019-06-11,Tuesday,Folder Carta Fluorescente Verde,2.0,11.0,4.4,6.6
161.0,2019-06-11,Tuesday,Folder Oficio Fluorescente Rojo,2.0,11.0,6.96,4.04
161.0,2019-06-11,Tuesday,Frijoles Refritos La Sierra 440g,1.0,11.5,9.22,2.28
161.0,2019-06-11,Tuesday,Gansito Tradicional 1p 50g,1.0,10.0,8.1,1.9
161.0,2019-06-11,Tuesday,Gel Ego Diez 200ml,1.0,13.0,11.21,1.79
161.0,2019-06-11,Tuesday,Gel Xtreme 250g Transparente,1.0,11.5,8.82,2.68
161.0,2019-06-11,Tuesday,Gelatina Lala General,1.0,6.5,4.07,2.43
161.0,2019-06-11,Tuesday,HUEVO CRIO 1/2 CONO,2.0,42.0,35.98,6.02
161.0,2019-06-11,Tuesday,HUEVO CRIO CONO 30PZ,2.0,80.0,71.94,8.06
161.0,2019-06-11,Tuesday,Harina 1kg,0.5,5.5,4.26,1.24
161.0,2019-06-11,Tuesday,Horchata Estrella Sobre 250gr Arroz,1.0,13.0,9.85,3.15
161.0,2019-06-11,Tuesday,Huevo Crio Individual 1pza,24.0,48.0,28.8,19.2
161.0,2019-06-11,Tuesday,Jamon Chimex 162gr 233,1.0,13.0,11.1,1.9
161.0,2019-06-11,Tuesday,Jarrito 3lts Sabores Surtidos,1.0,24.0,20.36,3.64
161.0,2019-06-11,Tuesday,Jugo Valle De Manzana 413,3.0,36.0,33.27,2.73
161.0,2019-06-11,Tuesday,Jumex Fresh 3lt,1.0,25.0,19.2,5.8
161.0,2019-06-11,Tuesday,Jumex Fresh Citrus 400ml 7678,1.0,7.0,5.83,1.17
161.0,2019-06-11,Tuesday,Lapicero Bic Negro Punto Fino,1.0,5.0,2.59,2.41
161.0,2019-06-11,Tuesday,Leche Hersheys Chocolate 236Ml 9989,1.0,9.5,7.94,1.56
161.0,2019-06-11,Tuesday,Libreta Scribe Raya 100hj,1.0,16.0,13.46,2.54
161.0,2019-06-11,Tuesday,Mantecadas Vainilla 62gr 2pza,2.0,12.0,10.38,1.62
161.0,2019-06-11,Tuesday,Mantequilla La Villita 360gr 8215,1.0,9.0,6.48,2.52
161.0,2019-06-11,Tuesday,Manzanita Sol 400ml 2802,1.0,7.0,5.42,1.58
161.0,2019-06-11,Tuesday,Mediacrema Lala 250g,3.0,33.0,27.450000000000003,5.550000000000001
161.0,2019-06-11,Tuesday,Mediacrema Lala 500ml,1.0,21.5,19.4,2.1
161.0,2019-06-11,Tuesday,Minimamut 12gr 1pz,1.0,2.0,1.51,0.49
161.0,2019-06-11,Tuesday,Mundet Manzanita clara 600ml,1.0,11.0,9.76,1.24
161.0,2019-06-11,Tuesday,Nectar Del Valle Durazno 413ml,1.0,12.0,8.69,3.31
161.0,2019-06-11,Tuesday,Nescafe Clasico 42g,1.0,20.0,16.47,3.53
161.0,2019-06-11,Tuesday,Nortomate 1 pz,1.0,2.0,1.48,0.52
161.0,2019-06-11,Tuesday,Nutrileche 1pza,2.0,27.0,25.64,1.36
161.0,2019-06-11,Tuesday,PEPSI 3LTS PAQ 8PZ,2.0,384.0,349.86,34.14
161.0,2019-06-11,Tuesday,Paketaxo Quexo Ch 60gr,1.0,10.0,8.56,1.44
161.0,2019-06-11,Tuesday,Pancrema 151g,1.0,10.0,7.04,2.96
161.0,2019-06-11,Tuesday,Papel Cascaron De Un Cuarto,1.0,7.5,4.9,2.6
161.0,2019-06-11,Tuesday,Patrona 500 ml,3.0,40.5,35.46,5.04
161.0,2019-06-11,Tuesday,Pepsi 1.5Lt,3.0,51.0,39.6,11.4
161.0,2019-06-11,Tuesday,Pepsi 400 Ml,1.0,7.0,5.14,1.86
161.0,2019-06-11,Tuesday,Pepsi Jumbo 3Lt,5.0,122.28,109.05,13.23
161.0,2019-06-11,Tuesday,Pila Rayovac Triple AAA,1.0,16.0,11.47,4.53
161.0,2019-06-11,Tuesday,Platanitos Fritos Y Chicharrones,1.0,12.0,10.0,2.0
161.0,2019-06-11,Tuesday,Plato Cuadrado Mariel #066,1.0,14.5,11.2,3.3
161.0,2019-06-11,Tuesday,Power Mora 1 Lt,1.0,23.0,13.45,9.55
161.0,2019-06-11,Tuesday,Power Uva 1 lt,1.0,23.0,11.7,11.3
161.0,2019-06-11,Tuesday,Principe Azul Marinela 105g 8167,1.0,13.0,10.92,2.08
161.0,2019-06-11,Tuesday,QUESO CREMA 1 BARRA,1.0,36.0,30.0,6.0
161.0,2019-06-11,Tuesday,Queso De Hebra,1.27,105.5,92.63,12.87
161.0,2019-06-11,Tuesday,Queso Fresco,1.26,90.0,77.49,12.51
161.0,2019-06-11,Tuesday,RAIDOLITO PAQ 6 PAR,2.0,32.0,27.76,4.24
161.0,2019-06-11,Tuesday,Raid Max Mata Cucaracha 400ml,1.0,64.0,43.44,20.56
161.0,2019-06-11,Tuesday,Recargas MULTICEL,1170.0,1170.0,1099.8,70.2
161.0,2019-06-11,Tuesday,Resistol Adhesivo Bully Gigante 22g,1.0,12.0,9.02,2.98
161.0,2019-06-11,Tuesday,Rosa Venus Rosa 100g,1.0,6.0,4.92,1.08
161.0,2019-06-11,Tuesday,Ruffles Queso 50g,2.0,24.0,20.54,3.46
161.0,2019-06-11,Tuesday,Sabritas Adobadas 45gm,2.0,24.0,20.54,3.46
161.0,2019-06-11,Tuesday,Sabritas Sal Original 42g,1.0,12.0,10.26,1.74
161.0,2019-06-11,Tuesday,Sal La Fina  1k,1.0,10.5,8.96,1.54
161.0,2019-06-11,Tuesday,Saladita 186GM,1.0,11.0,9.59,1.41
161.0,2019-06-11,Tuesday,Salchicha Fud Viena 266g 975,1.0,18.0,15.01,2.99
161.0,2019-06-11,Tuesday,Sangria Casera 600 Ml 0073,2.0,22.0,16.22,5.78
161.0,2019-06-11,Tuesday,Sedal Rizos Definidos Crema 300ml,1.0,35.0,25.0,10.0
161.0,2019-06-11,Tuesday,Sedalmerck Max Par,1.0,8.5,6.25,2.25
161.0,2019-06-11,Tuesday,Servilleta Petalo Con 100hj,1.0,12.0,10.19,1.81
161.0,2019-06-11,Tuesday,Servilleta Premier 125pzas,1.0,11.0,8.95,2.05
161.0,2019-06-11,Tuesday,Sopa Nissin Camaron Picante,2.0,18.0,11.32,6.68
161.0,2019-06-11,Tuesday,Sponch 8p 120g,1.0,14.0,12.6,1.4
161.0,2019-06-11,Tuesday,TURBO CARGADOR V8 ridgeway CHA-09,1.0,100.0,33.0,67.0
161.0,2019-06-11,Tuesday,Takis Fuego 56gr,1.0,11.0,8.4,2.6
161.0,2019-06-11,Tuesday,Tortillina Del Hogar 220g,1.0,11.0,8.0,3.0
161.0,2019-06-11,Tuesday,TostadaS Planas Milpa Real  175g,1.0,15.0,12.96,2.04
161.0,2019-06-11,Tuesday,TrikiTrakes Bites 5p,1.0,10.0,8.4,1.6
161.0,2019-06-11,Tuesday,Trikitrakes 85g,1.0,10.0,8.31,1.69
161.0,2019-06-11,Tuesday,Valle Durazno Plastico 237ml,1.0,7.0,5.0,2.0
161.0,2019-06-11,Tuesday,Valle Frut De Uva 600ml 337415,3.0,36.0,27.72,8.28
161.0,2019-06-11,Tuesday,Vape Verde paq 12 pzas,1.0,13.5,11.37,2.13
161.0,2019-06-11,Tuesday,Vaso Individual #8 1pza,7.0,3.5,1.96,1.54
161.0,2019-06-11,Tuesday,Vela Payaso #4,1.0,19.0,9.1,9.9
161.0,2019-06-11,Tuesday,Vogue 559 hojas 4 rollos,1.0,31.5,27.14,4.36
161.0,2019-06-11,Tuesday,Vogue Higienico De Rollo Ind,1.0,7.0,5.4,1.6
161.0,2019-06-11,Tuesday,Whiskas Souffle Res sobre 85g,2.0,20.0,13.6,6.4
161.0,2019-06-11,Tuesday,Yoghurt Lala Fresa Moras 240g 9417,1.0,10.0,8.0,2.0
161.0,2019-06-11,Tuesday,Yoghurt Yoplait Durazno 330gr 9261,1.0,12.0,10.09,1.91
161.0,2019-06-11,Tuesday,Yoghurt Yoplait Fresa 220g 9140,1.0,8.5,6.83,1.67
161.0,2019-06-11,Tuesday,Yoghurt Yoplait Fresa 330g 91124,5.0,60.0,46.45,13.55
161.0,2019-06-11,Tuesday,Yoghurt Yoplait Fresa Mini 100gr 9259,1.0,5.0,3.2,1.8
161.0,2019-06-11,Tuesday,Yoplait Con Granola Natural 115g  9525,1.0,8.5,7.1,1.4
161.0,2019-06-11,Tuesday,Zote Rosa 200g,2.0,16.0,13.42,2.58
162.0,2019-06-12,Wednesday,7UP 3LTS PAQ 8PZA,1.0,200.0,184.34,15.66
162.0,2019-06-12,Wednesday,7up 400ml 2796,1.0,7.0,5.15,1.85
162.0,2019-06-12,Wednesday,AZUCAR 500GR,1.0,9.0,7.63,1.37
162.0,2019-06-12,Wednesday,Ace Accion Instantanea 250gr,1.0,8.5,7.48,1.02
162.0,2019-06-12,Wednesday,Aceite Para Bebe 60ml,1.0,15.0,11.59,3.41
162.0,2019-06-12,Wednesday,Agua Ciel  Mineralizada 600ml 308248,2.0,24.0,20.48,3.52
162.0,2019-06-12,Wednesday,Agua Ciel 1.5 Lts 4721,1.0,13.0,10.73,2.27
162.0,2019-06-12,Wednesday,Agua Ciel 600ml 307906,12.0,81.37,65.03,16.34
162.0,2019-06-12,Wednesday,Algodon Paloma 25g,1.0,8.0,4.49,3.51
162.0,2019-06-12,Wednesday,Alkaseltzer C/U,2.0,6.0,2.96,3.04
162.0,2019-06-12,Wednesday,Analgen Naproxeno Sodico $4.5 C/Uno,2.0,12.0,5.06,6.94
162.0,2019-06-12,Wednesday,Axion 720gr,1.0,15.0,12.45,2.55
